Date,High,Low,Open,Close
10/21/2003 00:00:00,1048.57,1042.5,1046.03,1046.03
10/22/2003 00:00:00,1046.03,1028.39,1030.36,1030.36
10/23/2003 00:00:00,1035.44,1025.87,1033.77,1033.77
10/24/2003 00:00:00,1033.77,1018.32,1028.91,1028.91
10/27/2003 00:00:00,1037.58,1028.91,1031.13,1031.13
10/28/2003 00:00:00,1046.79,1031.13,1046.79,1046.79
10/29/2003 00:00:00,1049.83,1043.35,1048.11,1048.11
10/30/2003 00:00:00,1052.82,1043.82,1046.94,1046.94
10/31/2003 00:00:00,1053.09,1046.94,1050.71,1050.71
11/03/2003 00:00:00,1061.44,1050.71,1059.02,1059.02
11/04/2003 00:00:00,1059.02,1051.7,1053.25,1053.25
11/05/2003 00:00:00,1054.54,1044.88,1051.81,1051.81
11/06/2003 00:00:00,1058.94,1046.93,1058.05,1058.05
11/07/2003 00:00:00,1062.39,1052.17,1053.21,1053.21
11/10/2003 00:00:00,1053.65,1045.58,1047.11,1047.11
11/11/2003 00:00:00,1048.23,1043.46,1046.57,1046.57
11/12/2003 00:00:00,1059.1,1046.57,1058.56,1058.56
11/13/2003 00:00:00,1059.62,1052.96,1058.41,1058.41
11/14/2003 00:00:00,1063.65,1048.11,1050.35,1050.35
11/17/2003 00:00:00,1050.35,1035.28,1043.63,1043.63
11/18/2003 00:00:00,1048.77,1034,1034.15,1034.15
11/19/2003 00:00:00,1043.95,1034.15,1042.44,1042.44
11/20/2003 00:00:00,1046.48,1033.42,1033.65,1033.65
11/21/2003 00:00:00,1037.57,1031.2,1035.28,1035.28
11/24/2003 00:00:00,1052.08,1035.28,1052.08,1052.08
11/25/2003 00:00:00,1058.05,1049.31,1053.89,1053.89
11/26/2003 00:00:00,1058.45,1048.28,1058.45,1058.45
11/28/2003 00:00:00,1060.63,1056.77,1058.2,1058.2
12/01/2003 00:00:00,1070.47,1058.2,1070.12,1070.12
12/02/2003 00:00:00,1071.22,1065.22,1066.62,1066.62
12/03/2003 00:00:00,1074.3,1064.63,1064.73,1064.73
12/04/2003 00:00:00,1070.37,1063.15,1069.72,1069.72
12/05/2003 00:00:00,1069.72,1060.09,1061.5,1061.5
12/08/2003 00:00:00,1069.59,1060.93,1069.3,1069.3
12/09/2003 00:00:00,1071.94,1059.16,1060.18,1060.18
12/10/2003 00:00:00,1063.02,1053.41,1059.05,1059.05
12/11/2003 00:00:00,1073.63,1059.05,1071.21,1071.21
12/12/2003 00:00:00,1074.76,1067.64,1074.14,1074.14
12/15/2003 00:00:00,1082.79,1068,1068.04,1068.04
12/16/2003 00:00:00,1075.94,1068.04,1075.13,1075.13
12/17/2003 00:00:00,1076.54,1071.14,1076.48,1076.48
12/18/2003 00:00:00,1089.5,1076.48,1089.18,1089.18
12/19/2003 00:00:00,1091.06,1084.19,1088.67,1088.67
12/22/2003 00:00:00,1092.94,1086.14,1092.94,1092.94
12/23/2003 00:00:00,1096.95,1091.73,1096.02,1096.02
12/24/2003 00:00:00,1096.4,1092.73,1094.04,1094.04
12/26/2003 00:00:00,1098.47,1094.04,1095.89,1095.89
12/29/2003 00:00:00,1109.48,1095.89,1109.48,1109.48
12/30/2003 00:00:00,1109.75,1106.41,1109.64,1109.64
12/31/2003 00:00:00,1112.56,1106.21,1111.92,1111.92
01/02/2004 00:00:00,1118.85,1105.08,1108.48,1108.48
01/05/2004 00:00:00,1122.22,1108.48,1122.22,1122.22
01/06/2004 00:00:00,1124.46,1118.44,1123.67,1123.67
01/07/2004 00:00:00,1126.33,1116.45,1126.33,1126.33
01/08/2004 00:00:00,1131.92,1124.91,1131.92,1131.92
01/09/2004 00:00:00,1131.92,1120.9,1121.86,1121.86
01/12/2004 00:00:00,1127.85,1120.9,1127.23,1127.23
01/13/2004 00:00:00,1129.07,1115.19,1121.22,1121.22
01/14/2004 00:00:00,1130.75,1121.22,1130.52,1130.52
01/15/2004 00:00:00,1137.11,1124.5,1132.05,1132.05
01/16/2004 00:00:00,1139.83,1132.05,1139.83,1139.83
01/20/2004 00:00:00,1142.93,1135.4,1138.77,1138.77
01/21/2004 00:00:00,1149.21,1134.62,1147.62,1147.62
01/22/2004 00:00:00,1150.51,1143.01,1143.94,1143.94
01/23/2004 00:00:00,1150.31,1136.85,1141.55,1141.55
01/26/2004 00:00:00,1155.38,1141,1155.37,1155.37
01/27/2004 00:00:00,1155.37,1144.05,1144.05,1144.05
01/28/2004 00:00:00,1149.14,1126.5,1128.48,1128.48
01/29/2004 00:00:00,1134.39,1122.38,1134.11,1134.11
01/30/2004 00:00:00,1134.17,1127.73,1131.13,1131.13
02/02/2004 00:00:00,1142.58,1127.87,1135.26,1135.26
02/03/2004 00:00:00,1137.44,1131.33,1136.03,1136.03
02/04/2004 00:00:00,1136.03,1124.74,1126.52,1126.52
02/05/2004 00:00:00,1131.17,1124.44,1128.59,1128.59
02/06/2004 00:00:00,1142.79,1128.39,1142.76,1142.76
02/09/2004 00:00:00,1144.46,1139.21,1139.81,1139.81
02/10/2004 00:00:00,1147.02,1138.7,1145.54,1145.54
02/11/2004 00:00:00,1158.89,1142.33,1157.76,1157.76
02/12/2004 00:00:00,1157.76,1151.44,1152.11,1152.11
02/13/2004 00:00:00,1156.88,1143.23,1145.81,1145.81
02/17/2004 00:00:00,1158.98,1145.81,1156.99,1156.99
02/18/2004 00:00:00,1157.4,1149.42,1151.82,1151.82
02/19/2004 00:00:00,1158.57,1146.83,1147.06,1147.06
02/20/2004 00:00:00,1149.81,1139,1144.11,1144.11
02/23/2004 00:00:00,1146.69,1136.98,1140.99,1140.99
02/24/2004 00:00:00,1144.54,1134.43,1139.09,1139.09
02/25/2004 00:00:00,1145.24,1138.71,1143.67,1143.67
02/26/2004 00:00:00,1147.23,1138.62,1144.91,1144.91
02/27/2004 00:00:00,1151.68,1141.8,1144.94,1144.94
03/01/2004 00:00:00,1157.45,1144.94,1155.96,1155.96
03/02/2004 00:00:00,1156.54,1147.31,1149.1,1149.1
03/03/2004 00:00:00,1152.44,1143.78,1151.04,1151.04
03/04/2004 00:00:00,1154.97,1149.81,1154.88,1154.88
03/05/2004 00:00:00,1163.23,1148.71,1156.87,1156.87
03/08/2004 00:00:00,1159.94,1146.97,1147.21,1147.21
03/09/2004 00:00:00,1147.32,1136.84,1140.58,1140.58
03/10/2004 00:00:00,1141.45,1122.53,1123.89,1123.89
03/11/2004 00:00:00,1125.96,1105.87,1106.78,1106.78
03/12/2004 00:00:00,1120.63,1106.78,1120.57,1120.57
03/15/2004 00:00:00,1120.57,1103.36,1104.49,1104.49
03/16/2004 00:00:00,1113.82,1102.61,1110.7,1110.7
03/17/2004 00:00:00,1125.76,1110.7,1123.75,1123.75
03/18/2004 00:00:00,1125.5,1113.25,1122.32,1122.32
03/19/2004 00:00:00,1122.72,1109.69,1109.78,1109.78
03/22/2004 00:00:00,1109.78,1089.49,1095.4,1095.4
03/23/2004 00:00:00,1101.52,1091.57,1093.95,1093.95
03/24/2004 00:00:00,1098.39,1087.06,1091.33,1091.33
03/25/2004 00:00:00,1110.32,1091.33,1109.19,1109.19
03/26/2004 00:00:00,1115.27,1106.13,1108.06,1108.06
03/29/2004 00:00:00,1124.37,1108.06,1122.47,1122.47
03/30/2004 00:00:00,1127.6,1119.66,1127,1127
03/31/2004 00:00:00,1130.83,1121.46,1126.21,1126.21
04/01/2004 00:00:00,1135.67,1126.2,1132.17,1132.17
04/02/2004 00:00:00,1144.81,1132.17,1141.81,1141.81
04/05/2004 00:00:00,1150.57,1141.64,1150.57,1150.57
04/06/2004 00:00:00,1150.57,1143.3,1148.16,1148.16
04/07/2004 00:00:00,1148.16,1138.41,1140.53,1140.53
04/08/2004 00:00:00,1148.97,1134.52,1139.32,1139.32
04/12/2004 00:00:00,1147.29,1139.32,1145.2,1145.2
04/13/2004 00:00:00,1147.81,1127.7,1129.44,1129.44
04/14/2004 00:00:00,1132.52,1122.15,1128.17,1128.17
04/15/2004 00:00:00,1134.08,1120.75,1128.84,1128.84
04/16/2004 00:00:00,1136.8,1126.79,1134.61,1134.61
04/19/2004 00:00:00,1136.18,1129.84,1135.82,1135.82
04/20/2004 00:00:00,1139.26,1118.09,1118.15,1118.15
04/21/2004 00:00:00,1125.72,1116.03,1124.09,1124.09
04/22/2004 00:00:00,1142.77,1121.92,1139.93,1139.93
04/23/2004 00:00:00,1141.75,1134.89,1140.6,1140.6
04/26/2004 00:00:00,1145.08,1132.91,1135.53,1135.53
04/27/2004 00:00:00,1146.84,1135.53,1138.11,1138.11
04/28/2004 00:00:00,1138.11,1121.7,1122.41,1122.41
04/29/2004 00:00:00,1128.8,1108.02,1113.89,1113.89
04/30/2004 00:00:00,1119.26,1107.23,1107.3,1107.3
05/03/2004 00:00:00,1118.72,1107.3,1117.49,1117.49
05/04/2004 00:00:00,1127.74,1112.89,1119.55,1119.55
05/05/2004 00:00:00,1125.07,1117.86,1121.53,1121.53
05/06/2004 00:00:00,1121.53,1106.3,1113.99,1113.99
05/07/2004 00:00:00,1117.33,1098.63,1098.7,1098.7
05/10/2004 00:00:00,1098.7,1079.63,1087.12,1087.12
05/11/2004 00:00:00,1095.69,1087.12,1095.45,1095.45
05/12/2004 00:00:00,1097.55,1076.32,1097.28,1097.28
05/13/2004 00:00:00,1102.77,1091.76,1096.44,1096.44
05/14/2004 00:00:00,1102.37,1088.24,1095.7,1095.7
05/17/2004 00:00:00,1095.7,1079.36,1084.1,1084.1
05/18/2004 00:00:00,1094.14,1084.1,1091.49,1091.49
05/19/2004 00:00:00,1105.93,1088.49,1088.68,1088.68
05/20/2004 00:00:00,1092.62,1085.43,1089.19,1089.19
05/21/2004 00:00:00,1099.7,1089.19,1093.56,1093.56
05/24/2004 00:00:00,1101.71,1091.77,1095.41,1095.41
05/25/2004 00:00:00,1113.8,1090.74,1113.05,1113.05
05/26/2004 00:00:00,1116.71,1109.91,1114.94,1114.94
05/27/2004 00:00:00,1123.95,1114.86,1121.28,1121.28
05/28/2004 00:00:00,1122.69,1118.1,1120.68,1120.68
06/01/2004 00:00:00,1122.7,1113.32,1121.2,1121.2
06/02/2004 00:00:00,1128.1,1118.64,1124.99,1124.99
06/03/2004 00:00:00,1125.31,1116.56,1116.64,1116.64
06/04/2004 00:00:00,1129.17,1116.64,1122.5,1122.5
06/07/2004 00:00:00,1140.54,1122.5,1140.42,1140.42
06/08/2004 00:00:00,1142.18,1135.45,1142.18,1142.18
06/09/2004 00:00:00,1142.18,1131.16,1131.33,1131.33
06/10/2004 00:00:00,1136.47,1131.33,1136.47,1136.47
06/14/2004 00:00:00,1136.47,1122.16,1125.29,1125.29
06/15/2004 00:00:00,1137.36,1125.29,1132.01,1132.01
06/16/2004 00:00:00,1135.28,1130.55,1133.56,1133.56
06/17/2004 00:00:00,1133.56,1126.88,1132.05,1132.05
06/18/2004 00:00:00,1139.08,1129.82,1135.02,1135.02
06/21/2004 00:00:00,1138.05,1129.64,1130.3,1130.3
06/22/2004 00:00:00,1135.05,1124.37,1134.41,1134.41
06/23/2004 00:00:00,1145.16,1131.73,1144.06,1144.06
06/24/2004 00:00:00,1146.34,1139.94,1140.65,1140.65
06/25/2004 00:00:00,1145.97,1134.24,1134.43,1134.43
06/28/2004 00:00:00,1142.6,1131.62,1133.35,1133.35
06/29/2004 00:00:00,1138.26,1131.81,1136.2,1136.2
06/30/2004 00:00:00,1144.22,1133.62,1140.84,1140.84
07/01/2004 00:00:00,1140.84,1123.06,1128.94,1128.94
07/02/2004 00:00:00,1129.18,1123.26,1125.38,1125.38
07/06/2004 00:00:00,1125.38,1113.21,1116.21,1116.21
07/07/2004 00:00:00,1122.37,1114.92,1118.33,1118.33
07/08/2004 00:00:00,1119.12,1108.72,1109.11,1109.11
07/09/2004 00:00:00,1115.57,1109.11,1112.81,1112.81
07/12/2004 00:00:00,1116.11,1106.71,1114.35,1114.35
07/13/2004 00:00:00,1116.3,1112.99,1115.14,1115.14
07/14/2004 00:00:00,1119.6,1107.83,1111.47,1111.47
07/15/2004 00:00:00,1114.67,1106.6,1106.69,1106.69
07/16/2004 00:00:00,1112.17,1101.07,1101.39,1101.39
07/19/2004 00:00:00,1105.52,1096.55,1100.9,1100.9
07/20/2004 00:00:00,1108.88,1099.1,1108.67,1108.67
07/21/2004 00:00:00,1116.27,1093.88,1093.88,1093.88
07/22/2004 00:00:00,1099.69,1084.16,1096.85,1096.85
07/23/2004 00:00:00,1096.84,1083.49,1086.2,1086.2
07/26/2004 00:00:00,1089.82,1078.78,1084.07,1084.07
07/27/2004 00:00:00,1096.65,1084.07,1094.83,1094.83
07/28/2004 00:00:00,1098.84,1082.17,1095.42,1095.42
07/29/2004 00:00:00,1103.71,1095.42,1100.43,1100.43
07/30/2004 00:00:00,1103.73,1096.96,1101.72,1101.72
08/02/2004 00:00:00,1108.6,1097.34,1106.62,1106.62
08/03/2004 00:00:00,1106.62,1099.2,1099.69,1099.69
08/04/2004 00:00:00,1102.45,1092.4,1098.63,1098.63
08/05/2004 00:00:00,1098.83,1079.98,1080.7,1080.7
08/06/2004 00:00:00,1080.7,1062.23,1063.97,1063.97
08/09/2004 00:00:00,1069.46,1063.97,1065.22,1065.22
08/10/2004 00:00:00,1079.04,1065.22,1079.04,1079.04
08/11/2004 00:00:00,1079.04,1065.92,1075.79,1075.79
08/12/2004 00:00:00,1075.79,1062.82,1063.23,1063.23
08/13/2004 00:00:00,1075.79,1062.82,1064.8,1064.8
08/16/2004 00:00:00,1080.66,1064.8,1079.34,1079.34
08/17/2004 00:00:00,1086.96,1079.34,1081.71,1081.71
08/18/2004 00:00:00,1095.17,1078.93,1095.17,1095.17
08/19/2004 00:00:00,1095.17,1086.28,1091.23,1091.23
08/20/2004 00:00:00,1100.26,1089.57,1098.35,1098.35
08/23/2004 00:00:00,1101.4,1094.73,1095.68,1095.68
08/24/2004 00:00:00,1100.94,1092.82,1096.19,1096.19
08/25/2004 00:00:00,1106.29,1093.24,1104.96,1104.96
08/26/2004 00:00:00,1106.78,1102.43,1105.09,1105.09
08/27/2004 00:00:00,1109.68,1104.61,1107.77,1107.77
08/30/2004 00:00:00,1107.77,1099.15,1099.15,1099.15
08/31/2004 00:00:00,1104.24,1094.72,1104.24,1104.24
09/01/2004 00:00:00,1109.25,1099.11,1105.91,1105.91
09/02/2004 00:00:00,1119.11,1105.6,1118.31,1118.31
09/03/2004 00:00:00,1120.8,1113.57,1113.63,1113.63
09/07/2004 00:00:00,1124.08,1113.63,1121.3,1121.3
09/08/2004 00:00:00,1123.05,1116.27,1116.27,1116.27
09/09/2004 00:00:00,1121.3,1113.62,1118.38,1118.38
09/10/2004 00:00:00,1125.26,1114.39,1123.92,1123.92
09/13/2004 00:00:00,1129.78,1123.35,1125.82,1125.82
09/14/2004 00:00:00,1129.46,1124.72,1128.33,1128.33
09/15/2004 00:00:00,1128.33,1119.74,1120.37,1120.37
09/16/2004 00:00:00,1126.06,1120.37,1123.5,1123.5
09/17/2004 00:00:00,1130.48,1123.5,1128.55,1128.55
09/20/2004 00:00:00,1128.55,1120.34,1122.2,1122.2
09/21/2004 00:00:00,1131.54,1122.2,1129.3,1129.3
09/22/2004 00:00:00,1129.3,1112.67,1113.56,1113.56
09/23/2004 00:00:00,1113.61,1108.05,1108.36,1108.36
09/24/2004 00:00:00,1113.81,1108.36,1110.11,1110.11
09/27/2004 00:00:00,1110.11,1103.24,1103.52,1103.52
09/28/2004 00:00:00,1111.77,1101.29,1110.06,1110.06
09/29/2004 00:00:00,1114.8,1107.36,1114.8,1114.8
09/30/2004 00:00:00,1116.31,1109.61,1114.58,1114.58
10/01/2004 00:00:00,1131.64,1114.58,1131.5,1131.5
10/04/2004 00:00:00,1140.19,1131.5,1135.17,1135.17
10/05/2004 00:00:00,1137.97,1132.03,1134.48,1134.48
10/06/2004 00:00:00,1142.05,1132.94,1142.05,1142.05
10/07/2004 00:00:00,1142.05,1130.46,1130.65,1130.65
10/08/2004 00:00:00,1132.92,1120.19,1122.14,1122.14
10/11/2004 00:00:00,1126.2,1122.14,1124.39,1124.39
10/12/2004 00:00:00,1124.39,1115.77,1121.84,1121.84
10/13/2004 00:00:00,1127.01,1109.63,1113.65,1113.65
10/14/2004 00:00:00,1114.97,1102.06,1103.29,1103.29
10/15/2004 00:00:00,1113.17,1102.14,1108.2,1108.2
10/18/2004 00:00:00,1114.46,1103.33,1114.02,1114.02
10/19/2004 00:00:00,1118.03,1103.15,1103.23,1103.23
10/20/2004 00:00:00,1104.09,1094.25,1103.66,1103.66
10/21/2004 00:00:00,1108.96,1098.47,1106.49,1106.49
10/22/2004 00:00:00,1108.32,1095.29,1095.74,1095.74
10/25/2004 00:00:00,1096.81,1090.19,1094.81,1094.81
10/26/2004 00:00:00,1111.1,1094.81,1111.09,1111.09
10/27/2004 00:00:00,1126.29,1107.43,1125.4,1125.4
10/28/2004 00:00:00,1130.67,1120.57,1127.44,1127.44
10/29/2004 00:00:00,1131.44,1124.62,1130.2,1130.2
11/01/2004 00:00:00,1133.43,1127.53,1130.51,1130.51
11/02/2004 00:00:00,1140.48,1128.12,1130.54,1130.54
11/03/2004 00:00:00,1147.6,1130.54,1143.2,1143.2
11/04/2004 00:00:00,1161.67,1142.34,1161.67,1161.67
11/05/2004 00:00:00,1170.87,1160.36,1166.17,1166.17
11/08/2004 00:00:00,1166.86,1162.32,1164.89,1164.89
11/09/2004 00:00:00,1168.97,1162.48,1164.08,1164.08
11/10/2004 00:00:00,1169.35,1162.51,1162.91,1162.91
11/11/2004 00:00:00,1174.82,1162.91,1173.48,1173.48
11/12/2004 00:00:00,1184.17,1171.39,1184.17,1184.17
11/15/2004 00:00:00,1184.48,1179.85,1183.81,1183.81
11/16/2004 00:00:00,1183.81,1175.32,1175.43,1175.43
11/17/2004 00:00:00,1188.46,1175.43,1181.94,1181.94
11/18/2004 00:00:00,1184.9,1180.09,1183.55,1183.55
11/19/2004 00:00:00,1184,1169.17,1170.34,1170.34
11/22/2004 00:00:00,1178.18,1167.89,1177.24,1177.24
11/23/2004 00:00:00,1179.52,1171.41,1176.94,1176.94
11/24/2004 00:00:00,1182.46,1176.94,1181.76,1181.76
11/26/2004 00:00:00,1186.62,1181.08,1182.65,1182.65
11/29/2004 00:00:00,1186.94,1172.37,1178.57,1178.57
11/30/2004 00:00:00,1178.66,1173.81,1173.82,1173.82
12/01/2004 00:00:00,1191.37,1173.78,1191.37,1191.37
12/02/2004 00:00:00,1194.81,1186.66,1190.33,1190.33
12/03/2004 00:00:00,1197.46,1187.7,1191.17,1191.17
12/06/2004 00:00:00,1192.41,1185.18,1190.25,1190.25
12/07/2004 00:00:00,1192.19,1177.07,1177.08,1177.08
12/08/2004 00:00:00,1184.05,1176.8,1182.81,1182.81
12/09/2004 00:00:00,1190.51,1173.76,1189.24,1189.24
12/10/2004 00:00:00,1191.45,1185.24,1188,1188
12/13/2004 00:00:00,1198.77,1188,1198.68,1198.68
12/14/2004 00:00:00,1205.29,1197.84,1203.38,1203.38
12/15/2004 00:00:00,1206.61,1199.44,1205.72,1205.72
12/16/2004 00:00:00,1207.97,1198.41,1203.21,1203.21
12/17/2004 00:00:00,1203.21,1193.44,1194.22,1194.22
12/20/2004 00:00:00,1203.64,1193.65,1194.65,1194.65
12/21/2004 00:00:00,1205.93,1194.65,1205.45,1205.45
12/22/2004 00:00:00,1211.42,1203.81,1209.57,1209.57
12/23/2004 00:00:00,1213.66,1208.71,1210.13,1210.13
12/27/2004 00:00:00,1214.17,1204.92,1204.92,1204.92
12/28/2004 00:00:00,1213.54,1204.92,1213.54,1213.54
12/29/2004 00:00:00,1213.95,1210.95,1213.45,1213.45
12/30/2004 00:00:00,1216.47,1213.41,1213.55,1213.55
12/31/2004 00:00:00,1217.33,1211.65,1211.92,1211.92
01/03/2005 00:00:00,1217.9,1200.3,1202.08,1202.08
01/04/2005 00:00:00,1205.84,1185.39,1188.05,1188.05
01/05/2005 00:00:00,1192.75,1183.72,1183.74,1183.74
01/06/2005 00:00:00,1191.63,1183.23,1187.89,1187.89
01/07/2005 00:00:00,1192.2,1182.11,1186.19,1186.19
01/10/2005 00:00:00,1194.78,1184.8,1190.25,1190.25
01/11/2005 00:00:00,1190.25,1180.43,1182.99,1182.99
01/12/2005 00:00:00,1187.98,1175.64,1187.7,1187.7
01/13/2005 00:00:00,1187.7,1175.61,1177.45,1177.45
01/14/2005 00:00:00,1185.21,1177.45,1184.52,1184.52
01/18/2005 00:00:00,1195.98,1180.1,1195.98,1195.98
01/19/2005 00:00:00,1195.98,1184.37,1184.63,1184.63
01/20/2005 00:00:00,1184.63,1173.39,1175.41,1175.41
01/21/2005 00:00:00,1179.55,1167.82,1167.87,1167.87
01/24/2005 00:00:00,1173.17,1163.75,1163.75,1163.75
01/25/2005 00:00:00,1174.3,1163.75,1168.41,1168.41
01/26/2005 00:00:00,1175.99,1168.41,1174.07,1174.07
01/27/2005 00:00:00,1177.5,1170.15,1174.55,1174.55
01/28/2005 00:00:00,1175.63,1166.3,1171.36,1171.36
01/31/2005 00:00:00,1182.07,1171.36,1181.27,1181.27
02/01/2005 00:00:00,1190.39,1180.95,1189.41,1189.41
02/02/2005 00:00:00,1195.25,1188.92,1193.19,1193.19
02/03/2005 00:00:00,1193.19,1185.63,1189.89,1189.89
02/04/2005 00:00:00,1203.47,1189.67,1203.03,1203.03
02/07/2005 00:00:00,1204.15,1199.27,1201.72,1201.72
02/08/2005 00:00:00,1205.11,1200.16,1202.3,1202.3
02/09/2005 00:00:00,1203.83,1191.54,1191.99,1191.99
02/10/2005 00:00:00,1198.75,1191.54,1197.01,1197.01
02/11/2005 00:00:00,1208.38,1193.28,1205.3,1205.3
02/14/2005 00:00:00,1206.93,1203.59,1206.14,1206.14
02/15/2005 00:00:00,1212.44,1205.52,1210.12,1210.12
02/16/2005 00:00:00,1212.44,1205.52,1210.34,1210.34
02/17/2005 00:00:00,1211.33,1200.74,1200.75,1200.75
02/18/2005 00:00:00,1202.92,1197.35,1201.59,1201.59
02/22/2005 00:00:00,1202.48,1184.16,1184.16,1184.16
02/23/2005 00:00:00,1193.52,1184.16,1190.8,1190.8
02/24/2005 00:00:00,1200.42,1187.8,1200.2,1200.2
02/25/2005 00:00:00,1212.15,1199.61,1211.37,1211.37
02/28/2005 00:00:00,1211.37,1198.13,1203.6,1203.6
03/01/2005 00:00:00,1212.25,1203.6,1210.41,1210.41
03/02/2005 00:00:00,1215.79,1204.22,1210.08,1210.08
03/03/2005 00:00:00,1215.72,1204.45,1210.47,1210.47
03/04/2005 00:00:00,1224.76,1210.47,1222.12,1222.12
03/07/2005 00:00:00,1229.11,1222.12,1225.31,1225.31
03/08/2005 00:00:00,1225.69,1218.57,1219.43,1219.43
03/09/2005 00:00:00,1219.43,1206.66,1207.01,1207.01
03/10/2005 00:00:00,1211.23,1201.41,1209.25,1209.25
03/11/2005 00:00:00,1213.04,1198.15,1200.08,1200.08
03/14/2005 00:00:00,1206.83,1199.51,1206.83,1206.83
03/15/2005 00:00:00,1210.54,1197.75,1197.75,1197.75
03/16/2005 00:00:00,1197.75,1185.61,1188.07,1188.07
03/17/2005 00:00:00,1193.28,1186.34,1190.21,1190.21
03/18/2005 00:00:00,1191.98,1182.78,1189.65,1189.65
03/21/2005 00:00:00,1189.65,1178.82,1183.78,1183.78
03/22/2005 00:00:00,1189.59,1171.63,1171.71,1171.71
03/23/2005 00:00:00,1176.26,1168.7,1172.53,1172.53
03/24/2005 00:00:00,1180.11,1171.42,1171.42,1171.42
03/28/2005 00:00:00,1179.91,1171.42,1174.28,1174.28
03/29/2005 00:00:00,1179.39,1163.69,1165.36,1165.36
03/30/2005 00:00:00,1181.54,1165.36,1181.41,1181.41
03/31/2005 00:00:00,1184.53,1179.49,1180.59,1180.59
04/01/2005 00:00:00,1189.8,1169.91,1172.92,1172.92
04/04/2005 00:00:00,1178.61,1167.72,1176.12,1176.12
04/05/2005 00:00:00,1183.56,1176.12,1181.39,1181.39
04/06/2005 00:00:00,1189.34,1181.39,1184.07,1184.07
04/07/2005 00:00:00,1191.88,1183.81,1191.14,1191.14
04/08/2005 00:00:00,1191.75,1181.13,1181.2,1181.2
04/11/2005 00:00:00,1184.07,1178.69,1181.21,1181.21
04/12/2005 00:00:00,1190.17,1170.85,1187.76,1187.76
04/13/2005 00:00:00,1187.76,1171.4,1173.79,1173.79
04/14/2005 00:00:00,1174.67,1161.7,1162.05,1162.05
04/15/2005 00:00:00,1162.05,1141.92,1142.62,1142.62
04/18/2005 00:00:00,1148.92,1139.8,1145.98,1145.98
04/19/2005 00:00:00,1154.67,1145.98,1152.78,1152.78
04/20/2005 00:00:00,1155.5,1136.15,1137.5,1137.5
04/21/2005 00:00:00,1159.95,1137.5,1159.95,1159.95
04/22/2005 00:00:00,1159.95,1142.95,1152.12,1152.12
04/25/2005 00:00:00,1164.05,1152.12,1162.1,1162.1
04/26/2005 00:00:00,1164.8,1151.74,1151.74,1151.74
04/27/2005 00:00:00,1159.87,1144.42,1156.38,1156.38
04/28/2005 00:00:00,1156.38,1143.22,1143.22,1143.22
04/29/2005 00:00:00,1156.97,1139.19,1156.85,1156.85
05/02/2005 00:00:00,1162.87,1154.71,1162.16,1162.16
05/03/2005 00:00:00,1166.89,1156.71,1161.17,1161.17
05/04/2005 00:00:00,1176.01,1161.17,1175.65,1175.65
05/05/2005 00:00:00,1178.62,1166.77,1172.63,1172.63
05/06/2005 00:00:00,1177.75,1170.5,1171.35,1171.35
05/09/2005 00:00:00,1178.87,1169.38,1178.84,1178.84
05/10/2005 00:00:00,1178.84,1162.98,1166.22,1166.22
05/11/2005 00:00:00,1171.77,1157.71,1171.11,1171.11
05/12/2005 00:00:00,1173.37,1157.76,1159.36,1159.36
05/13/2005 00:00:00,1163.75,1146.18,1154.05,1154.05
05/16/2005 00:00:00,1165.75,1153.64,1165.69,1165.69
05/17/2005 00:00:00,1174.35,1159.86,1173.8,1173.8
05/18/2005 00:00:00,1187.9,1173.8,1185.56,1185.56
05/19/2005 00:00:00,1191.09,1184.49,1191.08,1191.08
05/20/2005 00:00:00,1191.22,1185.19,1189.28,1189.28
05/23/2005 00:00:00,1197.44,1188.76,1193.86,1193.86
05/24/2005 00:00:00,1195.29,1189.87,1194.07,1194.07
05/25/2005 00:00:00,1194.07,1185.96,1190.01,1190.01
05/26/2005 00:00:00,1198.95,1190.01,1197.62,1197.62
05/27/2005 00:00:00,1199.56,1195.28,1198.78,1198.78
05/31/2005 00:00:00,1198.78,1191.5,1191.5,1191.5
06/01/2005 00:00:00,1205.64,1191.03,1202.27,1202.27
06/02/2005 00:00:00,1204.67,1198.42,1204.29,1204.29
06/03/2005 00:00:00,1205.09,1194.55,1196.02,1196.02
06/06/2005 00:00:00,1198.78,1192.75,1197.51,1197.51
06/07/2005 00:00:00,1208.85,1197.26,1197.26,1197.26
06/08/2005 00:00:00,1201.97,1193.33,1194.67,1194.67
06/09/2005 00:00:00,1201.86,1191.09,1200.93,1200.93
06/10/2005 00:00:00,1202.79,1192.64,1198.11,1198.11
06/13/2005 00:00:00,1206.03,1194.51,1200.82,1200.82
06/14/2005 00:00:00,1207.53,1200.18,1203.91,1203.91
06/15/2005 00:00:00,1208.08,1198.66,1206.58,1206.58
06/16/2005 00:00:00,1212.1,1205.47,1210.96,1210.96
06/17/2005 00:00:00,1219.55,1210.93,1216.96,1216.96
06/20/2005 00:00:00,1219.1,1210.65,1216.1,1216.1
06/21/2005 00:00:00,1217.13,1211.86,1213.61,1213.61
06/22/2005 00:00:00,1219.59,1211.69,1213.88,1213.88
06/23/2005 00:00:00,1216.45,1200.72,1200.73,1200.73
06/24/2005 00:00:00,1200.9,1191.45,1191.57,1191.57
06/27/2005 00:00:00,1194.33,1188.3,1190.69,1190.69
